,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
66 HK,0.0006333167854402961,0.0007331964734774776,0.0002837219728137781,0.0004637241768707046,0.0008240202689327944,0.0006395951952818945,0.00046808942826612404,0.0007776270416663812,0.0009970897903932362,0.0006065863481923825,0.0006456415706404938,0.00017140417819876797,0.0007540516806509216,0.0006064157682893925,0.0008283679939624513,0.0007493231387295659,0.0005281594118303973,0.0003866199098030017,0.00023102962680666405,0.0006207363760002565,0.0007745930765893924,0.0005785392944684556,0.00044888659293191246,0.0004155094096495065,0.00019029772821244027,0.00025756701609819623,0.0009196761297395913,0.0005530865908537859,0.0004936448277017267,0.0005624372690349425,0.0009032419968881908,0.0005390904618309734,0.0005791478772081911,0.00041550908028370345,0.0005265096440682787,0.0004553943461460657,0.0008646792299186774,0.00032349604742810213,0.0007560875841908573,0.0006161634015075418,0.0008271111609268461,0.000644463787564711,0.0005468741573078137,0.0006128482253504899,0.0006113392315165998,0.0006055728945133697,0.0007184012512414846,0.000703158295718775,0.0007259777888690132,0.0007321033366698753,0.0005365463311161126,0.0007940126686881244,0.0005242118688245695,0.000555180277122467,0.0007802520175531092,0.0007820678315079869,0.00102747608095093,0.0004039947504255146,0.0002670058200702908,0.00035835629336155407,0.0002891278153486384,0.0003942719027798406,0.0005711977061365587,0.0006098617203765543,0.00044353835512727567,0.00031598511694637713,0.0007854283782814984,0.00041815805869696186
762 HK,0.000830319278326224,0.0009231307408668255,0.0004285589877213212,0.00041974159657848014,0.0010251582765978073,0.0007119549805798689,0.0007616822969826459,0.001001786546735572,0.0012090448354321775,0.0008573961790057876,0.0007981254363786242,0.00016117405842592153,0.0010253222248353068,0.0006368569681841986,0.0012202989112812352,0.0012850612870219306,0.00070759392332291,0.0003394943172544781,0.0005379920683725808,0.0010304016697945556,0.0010652244999602852,0.0009483816984898707,0.0005861620246715877,0.0006359751071515315,4.988961132285872e-05,0.0005948830475065352,0.001177452418836862,0.0013594318592594936,0.0005730327299093633,0.0011315324892644304,0.0005390904618309734,0.0029525144704662465,0.0009814691568736027,0.0005363159177571963,0.0006314403553453578,0.0007227101351608329,0.001185733389013743,0.00038325523541447154,0.0011975561151652393,0.0008387050548990044,0.001306246065131842,0.000987963738892892,0.0010560113445540744,0.0008079801219996126,0.0010075535656668614,0.0010993683972487193,0.001071251319257008,0.0010793544851075505,0.0012155814007320852,0.0012704993576583411,0.0009708511652806245,0.0016969838715507834,0.0010115152194659336,0.0007577129964832601,0.0013286220602927708,0.0012194844466526169,0.0015873953201480133,0.0004460227262217702,0.00037238793307487763,0.0004493127534882052,0.0004142261110461597,0.0006205074286222219,0.0009618726958313975,0.0007340682204625041,0.0007606517590022976,0.0001898776846410517,0.0009604160356980664,0.000677018169495938
883 HK,0.001069363857371998,0.0012130985239646745,0.00027007237066861277,0.0006681028239767536,0.0010497250662614452,0.000897904089850583,0.0007915311948458639,0.0010566517036843174,0.0013260402742726852,0.001048237997906609,0.0008271590709555571,0.0002212426787154506,0.0011637651644545988,0.0009040606652033479,0.0014047507874025442,0.0012386929120604588,0.0007277055692871002,0.0004907629236206014,0.00040781892608413923,0.0010297120453554487,0.0011113639202203376,0.0008295753367495259,0.0007628776072818883,0.000535025823785398,0.00012192874618882311,0.00021187732759877026,0.0012201612269371715,0.0009171257361562511,0.000758816331774476,0.001165505558678118,0.0005791478772081911,0.0009814691568736027,0.0027312568109629817,0.0008758532066743866,0.000909301716158921,0.0009412565356727644,0.0015893859149720196,0.0004229617017907321,0.0014951566029014905,0.001302906907032747,0.0013652131800170227,0.0015150654752595742,0.0014484868068529004,0.001278538589624517,0.0016067885384294413,0.001377005695105907,0.0015650715269832588,0.0016040143992231682,0.002110934502510032,0.0012069452637546814,0.0017251257241607317,0.00217249310541238,0.0014988774394255062,0.0009918204029880993,0.0012299492987068355,0.001856277476736356,0.0028300003209929037,0.0004550003715382814,0.0005834669374797181,0.0005326793380103932,0.0004823343006771726,0.0010219627415992188,0.0013960619173844263,0.001098830521602622,0.0008565197871773973,0.00043785368860726207,0.0009588894089341369,0.0013094402147960033
282 HK,0.0007066518172458875,0.0007290528625879129,0.0001465563497216649,0.00042553293537123376,0.0006405097426047179,0.0005558582034361202,0.0006344895402865009,0.0006472098590054922,0.001090237137296845,0.0007098434393665918,0.0004740507268151176,0.00011036775175140228,0.000621647772643258,0.0005474131780650596,0.0010883127811994228,0.0010687290761123335,0.0006781784368340683,0.0004566812129064931,0.00029046119167603864,0.0007444815840240897,0.00048272068148262946,0.000595795405169618,0.0006229056872464558,0.0003707851340589115,3.828266924221353e-05,0.00030937108455588694,0.000782130583450377,0.00040361217771037704,0.0005164649741306516,0.0005268520163444217,0.00041550908028370345,0.0005363159177571963,0.0008758532066743866,0.004375896986674353,0.0005280104584479347,0.0007126631419084563,0.0010603888261867425,0.0004078273043165669,0.0010451642250482224,0.0008688643562716784,0.0008486836747647082,0.0008933136052705781,0.0008000220139300537,0.0006636205109895532,0.0008906314931619646,0.0006970812082176094,0.000823639102117486,0.0008552458982907712,0.0010029400478079372,0.000708026341005609,0.0008540955882795321,0.0011990602387872268,0.0008090859111736262,0.0005631680413063845,0.000775266392039565,0.0010612009593649807,0.0013430614911611393,0.0003012597443948335,0.0003895826801607469,0.00027733767962400687,0.0003065698894185549,0.0004668224823316526,0.0007107375501176453,0.0009507886068187482,0.00026106561155325215,0.00042327170554229914,0.0005960567136338615,0.0011329374277488482
2388 HK,0.0008070389107909001,0.0009163037745318479,0.00018912098818670218,0.0006757093828721283,0.0009585684321037675,0.0008056139068559262,0.0006162623398721544,0.0008818009248284652,0.001195330039130245,0.0007417438773926764,0.0007367085694611723,0.00022055550923158847,0.0009521078476174777,0.0009431499257549038,0.0010137813481454498,0.0008409493383158742,0.000723970927155792,0.00041316991106706615,0.00028585119520794253,0.000865137204182024,0.0009510088252380856,0.000582517728042848,0.0006474652108872497,0.0005940449881315288,0.00015199581336700047,0.0003797551491460773,0.0010709968822796906,0.0005697846388099442,0.0006978991024781956,0.0008130071825633512,0.0005265096440682787,0.0006314403553453578,0.000909301716158921,0.0005280104584479347,0.0013824095680391845,0.0006453404715869492,0.001019407136315876,0.0003305717216537869,0.0010173913868911743,0.0007456503366359976,0.0010715012928915635,0.0009678708004338447,0.0008711761990439327,0.000980012573806698,0.0010833359933806112,0.0009950601613922566,0.001158737243501473,0.0011388406304497511,0.001117005527435863,0.0009461860930375308,0.0009074650180174127,0.001242510390730758,0.0007865096907579086,0.0007717864386253834,0.001027135543455494,0.0010726597717197633,0.0015908474588617386,0.0004109070441052226,0.00046786331263003444,0.00034226844115520585,0.0003833054626554275,0.0006744865338687054,0.0007144273899145568,0.001030146561029515,0.0006364058494729368,0.0003717062067680916,0.0008649703811017535,0.0011511620934646974
330 HK,0.0006273459346691509,0.0007806224202944248,0.00030767877937601244,0.0004966195297651351,0.0007876806352748113,0.0006880235154742585,0.0006115356643310717,0.0008674530354949583,0.0011676780440261025,0.0007743688260021498,0.000787273170074371,0.0001210889577421389,0.0008410201329952572,0.000657041532785436,0.0011782624929196634,0.0009173212290386241,0.0008262463185155735,0.00030518774502072236,0.00047153484931215025,0.0008817536999570054,0.0009975102448467781,0.0011097145777364998,0.0007056805999705466,0.0005956670652060323,9.068709211861525e-05,0.0003231693856109293,0.0008755985170769315,0.0006678074937131641,0.0004872209907048231,0.001005833305992181,0.0004553943461460657,0.0007227101351608329,0.0009412565356727644,0.0007126631419084563,0.0006453404715869492,0.003432453708972321,0.001245485016184264,0.0004730520947217865,0.0010513701671050649,0.0013600692055228227,0.001092656811174637,0.0009614047047570007,0.0008783662596999764,0.0007572298393008464,0.000958389163000801,0.0008772133288724322,0.0009750167789335991,0.0009459685672622956,0.0009967987811934041,0.0011448931513276489,0.0007993806442536689,0.001524560991778589,0.0010456264203471302,0.0007739005804482973,0.0011230533735152805,0.0010858489149365937,0.0014265280163675773,0.000468066923337163,0.0005508526192059758,0.00033425846876133426,0.00044383571049755034,0.001140677942309449,0.0008268249606489776,0.0010498870698803918,0.0007875783962859942,0.00022691166531688242,0.0008809213487973234,0.0009098801270689314
1199 HK,0.0012840819449715063,0.001425870953494052,0.00033822520077629625,0.0007840649146484711,0.001514733276287044,0.0011852154256664024,0.0010960998468013841,0.0014871100293404576,0.0019131212171581184,0.0014793206731812413,0.0011555610557672596,0.0001984070421722769,0.0015382091482306068,0.001171562240323812,0.002006870334597649,0.001651609337894157,0.0010600265496645512,0.0005452755933181083,0.0006067196553403434,0.001507517767504677,0.001530999357625311,0.0012358145292008938,0.0010031336117920133,0.0006662038369960059,0.00012270397592589348,0.0005551576854306464,0.001891718257463888,0.0011734722326267192,0.0010499074058099632,0.0013939438294640679,0.0008646792299186774,0.001185733389013743,0.0015893859149720196,0.0010603888261867425,0.001019407136315876,0.001245485016184264,0.0035188638447902877,0.0009491130136671362,0.0022169283786050735,0.0016277958519918983,0.0018286695098615063,0.0017017361838659174,0.0014959208597848843,0.0014005209386501278,0.001772766721604232,0.0015121741856326232,0.0017712104236421251,0.0017956608436449151,0.00209313265762699,0.001834826303430579,0.0014538182235307757,0.0025105653303457453,0.0015166128966799715,0.001102269642857354,0.001801713874285389,0.0021534772413096172,0.0028217919856758835,0.0008091664896839548,0.0005325113607237426,0.0008301464121436816,0.0006215707585637151,0.0010280665858264525,0.001388987206300823,0.0016319895319087537,0.0011271775524783797,0.0004660129380870675,0.0013733952496268096,0.0002843144536818552
551 HK,0.00042576939859812136,0.00048224909756589045,0.00017994837925496652,0.00023233748002450275,0.0005618818091737782,0.0004176759214788129,0.00045478732484225846,0.0005332436681366023,0.0006959010277964345,0.0005624634962848739,0.0004223027105823662,9.5509369324843e-05,0.0005960576991686789,0.0004034757649583519,0.000582989886369479,0.0005724334658901876,0.0004404980008897242,0.00020225650649322122,0.0001867020510286375,0.0005099157868879042,0.0005584405868008694,0.0005886358882971049,0.0003443661122505773,0.0003715543485086398,5.8642922386202356e-05,0.0002666270462191934,0.0006123428449137218,0.00032402596051545523,0.00038093341529754827,0.0005013865646655274,0.00032349604742810213,0.00038325523541447154,0.0004229617017907321,0.0004078273043165669,0.0003305717216537869,0.0004730520947217865,0.0009491130136671362,0.0017318373967743993,0.0007503570784432014,0.0005481986250543789,0.0006038810260518957,0.00039571529043382346,0.00047166096132324783,0.00045902405720875264,0.0004812213596665851,0.0005263867902248829,0.0005380258133710653,0.0004719777302164005,0.0005347115574405514,0.0006486089714701809,0.0003811475985789671,0.0008601780621261554,0.000405343186983184,0.00048612616991956374,0.0006806233270459035,0.0007563415008167967,0.0008027088783197112,0.00033598149708741535,0.00021496057813697518,0.00035241504608700245,0.00020508956789863132,0.0004487605553599691,0.00034304822353260967,0.0007283415453691666,0.00039666409926435945,0.00011218381452998657,0.00044044806460972677,-0.000195516086731282
144 HK,0.0011812643496927873,0.0013366572761749484,0.0003461154459847894,0.0007404958553639677,0.0013445881037696544,0.001072886541073064,0.0009335080481816775,0.0012797712665215005,0.0016431002035294897,0.00126145768969847,0.0009976107866048974,0.00013551474525433707,0.001341891448499435,0.001066615009523891,0.0017132714120058079,0.0016132829857532782,0.0010708580487233809,0.000535390829155985,0.0004645172247870681,0.0013695300354775281,0.0013617540915578056,0.0012403240722972228,0.0008709745295892915,0.0006996714542746401,6.485605691924826e-05,0.00038974701534427036,0.0016136541491180293,0.0010882577253831904,0.0008229379186966484,0.001271266995043699,0.0007560875841908573,0.0011975561151652393,0.0014951566029014905,0.0010451642250482224,0.0010173913868911743,0.0010513701671050649,0.0022169283786050735,0.0007503570784432014,0.0029280058177208516,0.0014551330203544826,0.0017006469317949469,0.001613714430394467,0.001511699797765876,0.0013802533542024264,0.0016317372749233472,0.0014555402241201443,0.0016680455396700065,0.0017366292854730187,0.002016971740548621,0.001627466293263058,0.0013957717590637499,0.0023305952842051663,0.0015779712349330483,0.0013272542701555133,0.0017208261572150135,0.001977518057527214,0.002529199928930798,0.0006861510623959731,0.0005571672994053,0.0006571279691453623,0.0005479755550106164,0.000979039778907918,0.00124183180783669,0.0013376211437722523,0.0011948789512368696,0.0004940217224021772,0.0012252745293499612,0.0011287206761282091
2038 HK,0.0010116321385577817,0.0011345376713198935,0.00011381114872950069,0.0005616437137433045,0.0011328558978100619,0.000856236310425965,0.0006022638955368436,0.0010517812247522193,0.0015104603234625418,0.001270815279000447,0.000896745504210463,0.00014894575630720124,0.0009600026958070406,0.0009495178327487958,0.0015982745138485132,0.0012615743401390232,0.0008777284055144962,0.0006041136196392367,0.0006522856705560797,0.00117040562077911,0.0009626769997630719,0.0007224835478235414,0.0007062485709934834,0.00044710174496945525,3.893214110762861e-05,0.00021550930690049144,0.001464267816928107,0.0007607456117819096,0.0009054366086458193,0.0015062403608480563,0.0006161634015075418,0.0008387050548990044,0.001302906907032747,0.0008688643562716784,0.0007456503366359976,0.0013600692055228227,0.0016277958519918983,0.0005481986250543789,0.0014551330203544826,0.0050117339200226076,0.0014404263339714723,0.0011678083981738405,0.0010955750560648551,0.0010138192492002579,0.0010846383247443531,0.0010599421333611137,0.001334953979716004,0.0012604890935173176,0.0013247903632397705,0.0010057013837651164,0.0010510010697988511,0.0015397457981753168,0.001259694143146467,0.0007360399701779142,0.0009711090583468191,0.0012571814379565476,0.0019208907265389095,0.0006250207448644105,0.00022298670261296824,0.0006971481780904672,0.0008156736538353618,0.00092192639496917,0.0010989717951399877,0.0012937931142400084,0.0012653917274801135,0.0003523093700141395,0.0010352342305438146,0.0012735781098390877
388 HK,0.001254032436956139,0.0014376059945144404,0.0002627452872054552,0.0008049751469353356,0.0014673697258808674,0.0011207188567423404,0.0009808311261181883,0.0014384419189995953,0.001839979398319625,0.001200134053232515,0.0011130454822019136,0.00012456317433653735,0.0013671349080348627,0.0011812145914847695,0.001722798244198087,0.0015328823848876627,0.001096326461628197,0.00046988920448810974,0.0005435405855706694,0.0013563352333359558,0.0014311112097264,0.001231449744506321,0.0010058932476896434,0.0007943011571225955,5.452565376189141e-05,0.00039608597594358665,0.0017451047504715026,0.001281078028703711,0.0008478500668905606,0.0014118675551784458,0.0008271111609268461,0.001306246065131842,0.0013652131800170227,0.0008486836747647082,0.0010715012928915635,0.001092656811174637,0.0018286695098615063,0.0006038810260518957,0.0017006469317949469,0.0014404263339714723,0.0027974121151737846,0.0016634727748658798,0.001460290704484136,0.0014172740469728744,0.0017127262818912936,0.001708802529998895,0.002002159873595815,0.0017808215296486094,0.0020298609240918765,0.0017731632032214918,0.0013638230379523196,0.0023064986827127567,0.0014289814525149437,0.0011744243405032717,0.0018073539917874406,0.0017200030396629284,0.0027648443945761324,0.0006428208488901998,0.0006318317441367541,0.00048698136924187264,0.0006939697111571036,0.0009855269221642458,0.0012843136757213747,0.0013367990591778623,0.0011488201116215673,0.00037338729151676286,0.0013885916553109503,0.0009926658188243523
939 HK,0.001120226380560154,0.0013036618650438814,0.00027792566069843747,0.0007866711559773515,0.0011466528955995795,0.0008748271040388621,0.000843876496589523,0.0010741017164551544,0.0014442102993599904,0.000801141057532441,0.0009043151813545342,0.0002631644390130079,0.001193362867753981,0.0010575615201755205,0.0017473318990900409,0.0012722246489511155,0.0009139144900742758,0.0006215621484932773,0.00040286157077677303,0.001293234593660502,0.0011493347310891704,0.0009268467820332303,0.0008469166213190096,0.0005478757115460743,0.000142541627074736,0.000259625609493089,0.0013912300935672818,0.0009797742333536657,0.001016007488403713,0.0010067379763552457,0.000644463787564711,0.000987963738892892,0.0015150654752595742,0.0008933136052705781,0.0009678708004338447,0.0009614047047570007,0.0017017361838659174,0.00039571529043382346,0.001613714430394467,0.0011678083981738405,0.0016634727748658798,0.0021398722285066213,0.0013448024456213011,0.0015479329856926969,0.0018893022269127519,0.0016357816430133533,0.001857218481387745,0.0017750153843717352,0.0017729486515875377,0.0016676318636227744,0.0014389560687027042,0.002183540591158773,0.0013383545062032186,0.0010308878033949724,0.0017001437962259455,0.0015738292491389108,0.002292304293914638,0.0006034597989706801,0.0005372992670476079,0.000618164899064733,0.0007907701057452386,0.0009377039380089428,0.0010663652814130679,0.0011844987710971655,0.0010250276190015592,0.0004172563901432056,0.0010815060504640226,0.0012950815371059014
386 HK,0.0009163339081848117,0.0011236135951478367,0.00035949903445931067,0.0005377174182799486,0.0010709430380957056,0.0007411388449267792,0.000935161380038866,0.001066347735824977,0.00137665276276792,0.0008361953894577372,0.0007674010181121518,0.0002007090507316323,0.0010787364595499101,0.0008299163493084975,0.0014245857756448232,0.001256698245194808,0.0008607089320067749,0.0004118968924543321,0.0003976159261327601,0.0010958637401087916,0.0011378778401069294,0.0008769875502100902,0.0007340190545120912,0.0005575982502498723,0.00013251215454346453,0.00030202870985912686,0.001286165956621839,0.0009610379131460651,0.0006481335051647772,0.0010960436596215899,0.0005468741573078137,0.0010560113445540744,0.0014484868068529004,0.0008000220139300537,0.0008711761990439327,0.0008783662596999764,0.0014959208597848843,0.00047166096132324783,0.001511699797765876,0.0010955750560648551,0.001460290704484136,0.0013448024456213011,0.0025597712861129785,0.0011778827063969024,0.001409880945535153,0.0014956643170183658,0.0014652688477480313,0.0015430085216874318,0.0017479540118755545,0.0013533651993627139,0.0017062416324143367,0.002082693627775998,0.0012326125620675606,0.0014141180334463555,0.0014956320437601767,0.001441378652609182,0.0020729547390662796,0.0006426205915556097,0.00045784536189932184,0.0004723345963269211,0.0004752879293204363,0.0008118785822655505,0.001333156086635409,0.0011027361113915722,0.0010649309431132088,0.00034736923054863903,0.0009654525444985759,0.0012002390408262643
3988 HK,0.0010187041344497819,0.0012096887362356128,0.00021946965717482424,0.0006815209344994686,0.000983599910186497,0.0007943092577194178,0.0007605435026277428,0.0009502953775966369,0.001191409025537065,0.0007901342485473609,0.0008762168614984072,0.00022561364395180087,0.0010716950091785695,0.0009889716071524433,0.0013528805816140927,0.001049997401536714,0.0008309579968086892,0.0005363198281994548,0.0003105104504759024,0.0010841848446120777,0.0010719195760426907,0.000867014757848919,0.0007730785186818156,0.0004908498516411797,0.00016924098660316426,0.00024043097583450765,0.0012140218084450449,0.0007846721899784445,0.0008751644153781675,0.0009485362029743864,0.0006128482253504899,0.0008079801219996126,0.001278538589624517,0.0006636205109895532,0.000980012573806698,0.0007572298393008464,0.0014005209386501278,0.00045902405720875264,0.0013802533542024264,0.0010138192492002579,0.0014172740469728744,0.0015479329856926969,0.0011778827063969024,0.0017330352583391957,0.001602178102476299,0.0013856870050286576,0.0016002385448272616,0.0015990671071395627,0.0014555533465743157,0.0014101145704754508,0.0012500177136857368,0.0018436681121942124,0.0011259419366736081,0.0009520976229145636,0.001567493052053142,0.0012919145496392225,0.0018320990893604767,0.00045096284576919834,0.0004926220445110164,0.0005615518859870383,0.0005437540037992688,0.000855829123383539,0.0009288458533572228,0.0011620409802752386,0.0009472668523572989,0.00032997136645148073,0.0009563169754776412,0.001109960418846118
1398 HK,0.0011691036233906172,0.0013832799084522354,0.00023652447868113797,0.0008159536960920505,0.0011567843409511361,0.0009435669265174224,0.0009258353958880235,0.0011470954189379255,0.0014769347334967974,0.0008565088253791279,0.0009414652676098913,0.00023475807036683077,0.0012700024996294586,0.0011251918051778669,0.0016388497734150021,0.0012347584492895414,0.0009573359144289027,0.000581663567959817,0.00030846997784056196,0.001376476602646975,0.0012573667862436774,0.0009563910523652758,0.000913315251150099,0.0005655581357557548,0.00014987257440631172,0.00032030726373510096,0.0014464676464500436,0.0009491208027617377,0.0010512693095056304,0.001119981455724003,0.0006113392315165998,0.0010075535656668614,0.0016067885384294413,0.0008906314931619646,0.0010833359933806112,0.000958389163000801,0.001772766721604232,0.0004812213596665851,0.0016317372749233472,0.0010846383247443531,0.0017127262818912936,0.0018893022269127519,0.001409880945535153,0.001602178102476299,0.002120609192568441,0.0016685298135948297,0.0018854938238644329,0.0019017969952448246,0.0017451175734450606,0.0017109709268936524,0.0015342892163182423,0.0022783565626038724,0.0013588036642510056,0.0009912703076876384,0.001736316273150462,0.0014218656487097658,0.0021941959122007996,0.0005823005544730928,0.0005827682591364068,0.0005712405586522153,0.0006544829799098699,0.0009895895409311125,0.0011141354958194927,0.0012083824741970209,0.0009738866858846806,0.0003517707325117347,0.0011233152203334543,0.001243015984828463
2628 HK,0.0010621074538461344,0.001232133444054934,0.0002790486697656173,0.000622324091864135,0.0010986706805862381,0.0008479319404042591,0.0008355505292435341,0.0010310428211722452,0.0014005823242547618,0.0007590707890077627,0.0007834923910668392,0.00020928511200394383,0.0012029734388846406,0.0009434628816524966,0.0018074158880064257,0.0011304904485918347,0.0008983806021838571,0.0004839086858108237,0.0003321122658827765,0.0013105483171564983,0.001111340254175044,0.0008782873844088733,0.0007705329010729291,0.0005648877871531024,0.00013811150966932975,0.0002657241146533581,0.0013063132835489095,0.0010091003639727694,0.0009426965724741059,0.0010149865277757771,0.0006055728945133697,0.0010993683972487193,0.001377005695105907,0.0006970812082176094,0.0009950601613922566,0.0008772133288724322,0.0015121741856326232,0.0005263867902248829,0.0014555402241201443,0.0010599421333611137,0.001708802529998895,0.0016357816430133533,0.0014956643170183658,0.0013856870050286576,0.0016685298135948297,0.002772491273896956,0.0022809804421847664,0.0018294222730841612,0.0018414209749347188,0.0017607778354609676,0.0015405031633402664,0.0023544108041314233,0.0012818742172748356,0.001234202966328837,0.001809233106173131,0.0015257756199797139,0.002446125264497435,0.0006406137418188431,0.0007490042976837032,0.0005558595572437928,0.0007183957669229308,0.0009144931975607447,0.0012197603032384114,0.001242689251563011,0.0009662548998649648,0.0003553271808843935,0.0010152052037776468,0.001418424999186577
2318 HK,0.0012641056351422025,0.0014732426002934966,0.00023100863320509268,0.0008057224275634562,0.001289843468295638,0.0009895457983917092,0.0009636132645090809,0.001180953478039887,0.0015348612193407342,0.0009226096921068189,0.0009474394004077855,0.00022080297358815598,0.001338103348293754,0.0010847027694507376,0.002052792328921985,0.001388389161359233,0.0009755233550316341,0.0005720222066989283,0.00045255521605263297,0.0015006246263464104,0.0012557176649957615,0.0010183368932395948,0.0008558904946315219,0.0005961990847241819,0.00012558612298331877,0.0002993998258466388,0.0015851644279791283,0.0010701186105133674,0.0012092004881998455,0.0012065647483112862,0.0007184012512414846,0.001071251319257008,0.0015650715269832588,0.000823639102117486,0.001158737243501473,0.0009750167789335991,0.0017712104236421251,0.0005380258133710653,0.0016680455396700065,0.001334953979716004,0.002002159873595815,0.001857218481387745,0.0014652688477480313,0.0016002385448272616,0.0018854938238644329,0.0022809804421847664,0.0030853873756563764,0.001987131159759542,0.001980557029846222,0.001928071005681055,0.0015908928805116998,0.0024126993009686132,0.0014827624285974257,0.0010972118649268789,0.00195420471426768,0.0019154005810163926,0.002700391013836772,0.0006571058423396636,0.0007437499033337285,0.0006692228713044005,0.0008753133611082574,0.001168995536526997,0.0012307663418748866,0.0015030385250933856,0.0012044774980425686,0.0003516105127354519,0.0011110671937521292,0.0013786183619723036
3328 HK,0.0012656329419876312,0.0014214052718159707,0.00019783072952389723,0.0008428441055882369,0.0012910339926022335,0.0010526770888205253,0.0008768582848475491,0.0012424388519221043,0.0016774049363153234,0.0009296347909146901,0.0009980130449650391,0.00024098393261105474,0.0013501383687196942,0.0011855370940224508,0.0017755873365817075,0.0012610519798880446,0.0009977358823877404,0.0006594536048791274,0.0002862488811302678,0.001317507258236935,0.001355828564310147,0.0009094580703379831,0.0009114548424902935,0.0006521917547780863,0.00013487657252723312,0.00025688076736868,0.0016565895351588688,0.0009961782626776122,0.0010525691612541768,0.0011859468399546898,0.000703158295718775,0.0010793544851075505,0.0016040143992231682,0.0008552458982907712,0.0011388406304497511,0.0009459685672622956,0.0017956608436449151,0.0004719777302164005,0.0017366292854730187,0.0012604890935173176,0.0017808215296486094,0.0017750153843717352,0.0015430085216874318,0.0015990671071395627,0.0019017969952448246,0.0018294222730841612,0.001987131159759542,0.002374563892904518,0.0018599154577659972,0.0016956713527510048,0.0015697229472403328,0.0021696998088854974,0.0013569157362141038,0.001188877264073658,0.0016377513487823901,0.0016118656196256705,0.0025125533318816457,0.0006120389509579638,0.000560126578879795,0.0005233340802636245,0.0006617173460028604,0.0009525686885675138,0.0011406001379227373,0.0012970755424962688,0.0010374508685718673,0.00040472359977953724,0.0012118185359544517,0.00122706703770208
1088 HK,0.0015016002943189762,0.001757009008882965,0.00026552165664720114,0.0009284512450873332,0.0014786451427772217,0.0011851815128585254,0.0012568652091331824,0.0014175610861981967,0.0017005622523020665,0.0011010219536846941,0.0011203627275274432,0.00030022986193859456,0.0015142838608744344,0.001261863355562194,0.002103523578449789,0.0016335311292556777,0.00099468242313649,0.0006812854924589892,0.0004475434027494229,0.001463320484047858,0.001505023777112806,0.0011057674742942002,0.0009839341445638343,0.0007568655348434099,0.00017425065225398174,0.00024052372253644276,0.0017105562813223719,0.0011650450117471807,0.0009812686163989278,0.001208083238441479,0.0007259777888690132,0.0012155814007320852,0.002110934502510032,0.0010029400478079372,0.001117005527435863,0.0009967987811934041,0.00209313265762699,0.0005347115574405514,0.002016971740548621,0.0013247903632397705,0.0020298609240918765,0.0017729486515875377,0.0017479540118755545,0.0014555533465743157,0.0017451175734450606,0.0018414209749347188,0.001980557029846222,0.0018599154577659972,0.003292593083716438,0.0018066199031582016,0.0019011738385078184,0.0027767685719871193,0.0015628688873235933,0.0011899150195933096,0.001860543014883913,0.001973346336774655,0.0036258965526227193,0.0006255260644068343,0.0005541357887094509,0.0005635677971385747,0.0008154371067391858,0.0010366712363699122,0.0013350767938864962,0.0014486428311265846,0.0013313634777723032,0.0005597125255072698,0.0013094479443002364,0.0011347254031899277
688 HK,0.0013082918115950516,0.001528560661671295,0.00032681296036964145,0.0006569529493905223,0.0014009455116392384,0.0011383944159316518,0.0009948806588657236,0.0013458262464844503,0.0018446831503214011,0.0007511023798143297,0.0009927916588548785,0.0001662103835005235,0.0014492043456463314,0.0009858259575885177,0.0015390364994182617,0.0014935355914819756,0.0009490929243092119,0.0004275484929826025,0.00036417593554599994,0.0016004439211869804,0.001438026292390509,0.001262275836733059,0.0008071569310257929,0.0006208247659461257,9.939272890304334e-05,0.000500313454478984,0.0016644723843057003,0.000990711176364645,0.0009942991054603184,0.0011858729257185957,0.0007321033366698753,0.0012704993576583411,0.0012069452637546814,0.000708026341005609,0.0009461860930375308,0.0011448931513276489,0.001834826303430579,0.0006486089714701809,0.001627466293263058,0.0010057013837651164,0.0017731632032214918,0.0016676318636227744,0.0013533651993627139,0.0014101145704754508,0.0017109709268936524,0.0017607778354609676,0.001928071005681055,0.0016956713527510048,0.0018066199031582016,0.003919505699686338,0.0012470010732037733,0.0022756286669235316,0.0012286886518871507,0.0011989980906288381,0.0032622705594372815,0.001954831952723135,0.0023508199740699827,0.0007847302782851117,0.000775763560959751,0.0007872646635814169,0.0007180712567341069,0.00116822052953802,0.0013551338422285026,0.0015760679764783665,0.001121900757198387,0.00040212191555095896,0.001343952117589275,0.001153884775849384
